ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,Impressions,Clicks,Spent,Total_Conversion,Approved_Conversion,CTR,CPC,Conversion_Rate,CPA,Revenue,ROAS,Campaign_Type
708709,1178,103683,45-49,F,82,58185,15,39.29,2,1,0.025779840164990978,2.619333333333333,13.333333333333334,19.645,60,1.5271061338763043,Video
708709,1178,104068,30-34,F,91,25310,8,8.02,2,1,0.03160806005531411,1.0025,25.0,4.01,60,7.4812967581047385,Video
708711,936,104079,45-49,M,7,27407,3,7.41,0,0,0.010946108658371949,2.47,0.0,,0,0.0,Image
708715,1178,103786,30-34,F,26,64221,11,13.53,6,2,0.017128353653789258,1.23,54.54545454545454,2.255,130,9.608277900960829,Video
708718,936,104239,30-34,F,72,4781,2,2.78,1,0,0.04183225266680611,1.39,50.0,2.78,5,1.7985611510791368,Image
708718,916,103250,45-49,F,31,3796,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708719,1178,103742,40-44,F,87,4357,1,2.63,0,0,0.022951572182694516,2.63,0.0,,0,0.0,Video
708719,916,104034,30-34,F,39,897,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708720,916,104250,30-34,M,68,219,1,1.3,0,0,0.45662100456621,1.3,0.0,,0,0.0,Image
708722,1178,103387,30-34,M,44,55039,12,12.59,4,3,0.021802721706426352,1.0491666666666666,33.33333333333333,3.1475,170,13.502779984114376,Video
708723,1178,104350,35-39,M,30,10353,1,2.27,1,0,0.009659036028204386,2.27,100.0,2.27,5,2.202643171806167,Video
708723,936,103531,45-49,F,107,27728,8,23.66,1,0,0.028851702250432775,2.9575,12.5,23.66,5,0.21132713440405748,Image
708725,936,103376,40-44,F,62,2999,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708726,936,103935,35-39,M,53,24703,4,6.93,0,0,0.01619236529976116,1.7325,0.0,,0,0.0,Image
708727,1178,104102,30-34,M,87,16751,5,6.52,0,0,0.029848964240940842,1.3039999999999998,0.0,,0,0.0,Video
708727,936,103865,45-49,M,104,15123,1,2.57,0,0,0.0066124446207763005,2.57,0.0,,0,0.0,Image
708728,916,104064,40-44,F,81,4098,2,2.51,0,0,0.04880429477794046,1.255,0.0,,0,0.0,Image
708729,936,103964,30-34,F,22,18861,10,8.12,2,1,0.0530194581411378,0.8119999999999999,20.0,4.06,60,7.389162561576355,Image
708730,916,104303,30-34,M,61,623,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708730,936,103473,40-44,F,19,7320,1,3.03,0,0,0.01366120218579235,3.03,0.0,,0,0.0,Image
708730,1178,104215,30-34,F,77,1586,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
708732,916,103876,35-39,F,80,10849,2,3.32,1,0,0.01843487879067195,1.66,50.0,3.32,5,1.5060240963855422,Image
708733,936,104175,45-49,F,13,8710,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708734,936,104102,30-34,M,111,8756,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708734,1178,103849,45-49,M,37,30210,10,22.43,0,0,0.033101621979477,2.243,0.0,,0,0.0,Video
708736,916,104076,35-39,M,36,1034,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708736,936,103785,30-34,M,81,11102,1,1.07,0,0,0.009007386056566384,1.07,0.0,,0,0.0,Image
708738,916,104206,30-34,M,90,4236,1,1.21,0,0,0.023607176581680833,1.21,0.0,,0,0.0,Image
708741,916,104252,35-39,M,64,1509,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708742,916,104039,40-44,M,9,15441,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708745,936,103934,40-44,F,98,12423,3,7.06,0,0,0.02414875633904854,2.353333333333333,0.0,,0,0.0,Image
708746,1178,104709,35-39,F,18,42561,27,32.4,4,2,0.06343835906111228,1.2,14.814814814814813,8.1,120,3.7037037037037037,Video
708747,936,104275,30-34,F,39,34370,6,7.54,2,0,0.017457084666860634,1.2566666666666666,33.33333333333333,3.77,10,1.3262599469496021,Image
708749,936,103988,30-34,F,7,6746,2,3.08,1,0,0.029647198339756892,1.54,50.0,3.08,5,1.6233766233766234,Image
708751,1178,104255,45-49,F,55,5477,2,6.15,0,0,0.03651634106262553,3.075,0.0,,0,0.0,Video
708754,1178,103817,45-49,F,20,15923,4,6.14,1,0,0.025120894303837217,1.535,25.0,6.14,5,0.8143322475570033,Video
708758,936,103828,40-44,F,82,1634,1,2.46,0,0,0.06119951040391676,2.46,0.0,,0,0.0,Image
708758,1178,104523,30-34,M,14,27361,13,17.11,2,0,0.047512883301048935,1.316153846153846,15.384615384615385,8.555,10,0.5844535359438925,Video
708759,936,104268,30-34,F,62,3859,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708760,916,103794,40-44,F,9,736,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708761,1178,103970,40-44,F,27,9233,4,9.91,1,0,0.04332286364128669,2.4775,25.0,9.91,5,0.5045408678102926,Video
708761,916,103493,30-34,F,40,8666,3,4.79,0,0,0.03461804754211862,1.5966666666666667,0.0,,0,0.0,Image
708761,916,103771,30-34,F,33,3120,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708763,936,104059,35-39,M,68,12722,2,2.03,1,0,0.015720798616569723,1.015,50.0,2.03,5,2.4630541871921183,Image
708763,1178,103539,40-44,F,50,6981,1,2.36,0,0,0.014324595330181922,2.36,0.0,,0,0.0,Video
708763,1178,103684,35-39,M,34,718,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
708766,916,104087,30-34,M,6,2351,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708767,1178,104076,35-39,F,89,29216,8,15.72,3,1,0.027382256297918947,1.965,37.5,5.24,65,4.134860050890585,Video
708767,916,103808,30-34,M,46,5436,1,1.2,0,0,0.01839587932303164,1.2,0.0,,0,0.0,Image
708768,916,104217,40-44,M,41,1758,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708768,936,103633,30-34,F,105,1980,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708768,916,103843,35-39,M,104,1033,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708770,1178,103505,45-49,F,56,2975,2,5.51,0,0,0.06722689075630252,2.755,0.0,,0,0.0,Video
708771,1178,103934,30-34,F,34,38741,10,10.91,1,0,0.025812446761828554,1.091,10.0,10.91,5,0.458295142071494,Video
708771,1178,104169,45-49,M,21,30047,7,11.93,1,0,0.023296834958564914,1.7042857142857142,14.285714285714285,11.93,5,0.4191114836546522,Video
708771,1178,103550,30-34,F,97,13785,9,13.28,2,1,0.06528835690968443,1.4755555555555555,22.22222222222222,6.64,60,4.518072289156627,Video
708771,916,103343,30-34,F,89,8520,3,4.12,0,0,0.035211267605633804,1.3733333333333333,0.0,,0,0.0,Image
708773,936,103717,35-39,F,39,76347,14,27.36,1,0,0.01833732825127379,1.9542857142857142,7.142857142857142,27.36,5,0.1827485380116959,Image
708775,1178,103690,30-34,F,13,42540,6,5.47,3,1,0.014104372355430182,0.9116666666666666,50.0,1.8233333333333333,65,11.882998171846436,Video
708776,936,103601,35-39,F,102,1323,1,1.71,0,0,0.07558578987150416,1.71,0.0,,0,0.0,Image
708776,1178,103910,45-49,M,87,8930,6,14.18,2,0,0.0671892497200448,2.3633333333333333,33.33333333333333,7.09,10,0.7052186177715092,Video
708777,1178,103588,30-34,F,29,40999,18,21.21,7,5,0.04390350984170346,1.1783333333333335,38.88888888888889,3.0300000000000002,285,13.437057991513436,Video
708777,936,103500,30-34,M,63,34472,4,7.02,0,0,0.011603620329542819,1.755,0.0,,0,0.0,Image
708782,1178,104061,45-49,M,16,12356,5,14.54,0,0,0.040466170281644544,2.908,0.0,,0,0.0,Video
708783,916,104047,45-49,M,79,3376,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708784,1178,103712,45-49,M,109,16302,7,15.06,2,1,0.04293951662372715,2.1514285714285717,28.57142857142857,7.53,60,3.9840637450199203,Video
708786,1178,103636,45-49,M,93,121168,38,120.64,15,4,0.03136141555526212,3.174736842105263,39.473684210526315,8.042666666666667,275,2.2795092838196287,Video
708786,1178,103535,30-34,M,102,2700,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
708787,916,104273,45-49,F,74,516,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708788,936,104551,30-34,F,57,5289,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708791,916,103434,35-39,F,31,5331,1,0.95,0,0,0.018758206715438003,0.95,0.0,,0,0.0,Image
708796,1178,103886,45-49,F,104,5118,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
708798,936,104049,35-39,M,94,14384,3,5.46,0,0,0.020856507230255842,1.82,0.0,,0,0.0,Image
708800,1178,104002,30-34,M,55,80151,9,14.25,2,0,0.011228805629374556,1.5833333333333333,22.22222222222222,7.125,10,0.7017543859649122,Video
708802,916,103375,30-34,F,43,18746,3,2.92,0,0,0.01600341406166649,0.9733333333333333,0.0,,0,0.0,Image
708804,916,103791,30-34,F,96,22401,4,4.26,0,0,0.017856345698852732,1.065,0.0,,0,0.0,Image
708806,916,103892,30-34,F,33,5819,1,1.12,1,0,0.017185083347654236,1.12,100.0,1.12,5,4.4642857142857135,Image
708808,1178,104298,30-34,F,110,5668,2,3.72,0,0,0.035285815102328866,1.86,0.0,,0,0.0,Video
708808,936,103781,45-49,F,7,11196,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708808,916,104040,40-44,F,41,6418,2,3.16,0,0,0.03116235587410408,1.58,0.0,,0,0.0,Image
708809,1178,103631,30-34,M,47,1031,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
708811,1178,103631,40-44,F,21,2707,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
708812,916,103719,30-34,M,11,2495,1,1.38,0,0,0.04008016032064128,1.38,0.0,,0,0.0,Image
708812,1178,104388,45-49,M,10,20238,11,25.83,2,1,0.05435319695622097,2.348181818181818,18.181818181818183,12.915,60,2.3228803716608595,Video
708813,1178,103939,30-34,F,17,56416,15,15.07,1,0,0.026588201928530914,1.0046666666666666,6.666666666666667,15.07,5,0.33178500331785005,Video
708814,936,104014,30-34,F,30,4599,1,1.73,0,0,0.021743857360295715,1.73,0.0,,0,0.0,Image
708815,1178,103646,30-34,M,40,1855,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
708815,936,103648,45-49,F,34,3898,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708815,936,104739,30-34,F,35,28827,8,9.12,0,0,0.027751760502306867,1.14,0.0,,0,0.0,Image
708815,1178,104382,35-39,F,19,18045,1,1.75,0,0,0.005541701302299806,1.75,0.0,,0,0.0,Video
708816,916,104210,30-34,F,106,15397,4,4.14,0,0,0.025979086835097746,1.035,0.0,,0,0.0,Image
708816,1178,104020,45-49,M,114,27259,14,22.92,8,6,0.05135918412267508,1.6371428571428572,57.14285714285714,2.865,340,14.834205933682373,Video
708816,1178,103973,45-49,F,60,72756,23,60.9,4,1,0.03161251305734235,2.6478260869565218,17.391304347826086,15.225,70,1.1494252873563218,Video
708817,1178,104064,45-49,F,19,23845,1,2.58,0,0,0.004193751310547285,2.58,0.0,,0,0.0,Video
708818,1178,103955,40-44,F,27,10239,2,3.22,1,0,0.01953315753491552,1.61,50.0,3.22,5,1.5527950310559004,Video
708819,916,103639,40-44,F,74,4064,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708820,1178,103699,35-39,M,74,8454,2,2.68,0,0,0.02365744026496333,1.34,0.0,,0,0.0,Video
708820,916,104296,35-39,F,52,30862,4,8.78,0,0,0.012960922817704619,2.195,0.0,,0,0.0,Image
708822,916,104164,30-34,F,16,5760,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708824,916,104189,40-44,M,7,1916,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708825,1178,103970,30-34,M,67,22808,12,10.85,3,1,0.0526131182041389,0.9041666666666667,25.0,3.6166666666666667,65,5.990783410138249,Video
708826,936,104137,35-39,M,49,3112,1,2.26,0,0,0.032133676092544985,2.26,0.0,,0,0.0,Image
708827,1178,103481,35-39,M,11,75206,22,39.56,2,0,0.029252985134164824,1.7981818181818183,9.090909090909092,19.78,10,0.2527805864509606,Video
708827,1178,104303,40-44,M,25,3804,2,4.01,0,0,0.052576235541535225,2.005,0.0,,0,0.0,Video
708828,936,104281,30-34,F,86,4076,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708828,916,104422,35-39,M,69,4291,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708829,936,103858,30-34,M,81,104694,25,25.97,1,0,0.023879114371406194,1.0388,4.0,25.97,5,0.19252984212552945,Image
708830,1178,104351,30-34,F,91,4727,1,1.26,0,0,0.02115506663845991,1.26,0.0,,0,0.0,Video
708830,916,104508,30-34,M,100,2773,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708832,1178,104158,35-39,M,97,12819,3,5.78,2,1,0.02340276152586005,1.9266666666666667,66.66666666666666,2.89,60,10.380622837370241,Video
708833,916,104363,30-34,F,25,10799,4,6.4,2,1,0.037040466709880544,1.6,50.0,3.2,60,9.375,Image
708833,916,103671,40-44,F,19,260,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708834,1178,104059,30-34,F,97,4068,2,3.57,0,0,0.049164208456243856,1.785,0.0,,0,0.0,Video
708836,936,103611,45-49,F,83,2507,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708837,1178,104168,40-44,M,45,46793,14,22.25,3,1,0.02991900497937726,1.5892857142857142,21.428571428571427,7.416666666666667,65,2.9213483146067416,Video
708837,916,103709,40-44,M,91,2984,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708838,916,103909,40-44,F,102,1437,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708839,916,104277,40-44,M,113,100,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708840,936,103932,30-34,M,93,2985,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708840,1178,104154,30-34,F,38,7118,2,1.74,2,1,0.02809778027535825,0.87,100.0,0.87,60,34.48275862068966,Video
708841,916,104147,45-49,F,108,6937,1,3.35,0,0,0.01441545336600836,3.35,0.0,,0,0.0,Image
708841,1178,103820,35-39,F,15,106986,24,52.26,4,2,0.02243284168021984,2.1774999999999998,16.666666666666664,13.065,120,2.2962112514351323,Video
708842,1178,104812,35-39,F,42,14197,1,1.24,1,0,0.007043741635556808,1.24,100.0,1.24,5,4.032258064516129,Video
708842,936,103660,35-39,M,89,10202,2,2.67,0,0,0.01960399921584003,1.335,0.0,,0,0.0,Image
708842,916,103555,30-34,M,42,15035,1,1.64,0,0,0.006651147322913203,1.64,0.0,,0,0.0,Image
708846,936,103708,40-44,F,102,13831,2,3.24,0,0,0.014460270407056611,1.62,0.0,,0,0.0,Image
708846,1178,104477,30-34,F,46,47740,20,27.77,8,2,0.04189359028068705,1.3885,40.0,3.47125,140,5.041411595246669,Video
708846,916,103919,30-34,M,18,19110,3,3.99,0,0,0.015698587127158554,1.33,0.0,,0,0.0,Image
708849,916,104579,35-39,M,89,9713,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708850,1178,104401,35-39,M,9,27546,8,8.86,1,0,0.02904232919480142,1.1075,12.5,8.86,5,0.5643340857787811,Video
708853,1178,103601,35-39,F,13,14888,4,6.0,0,0,0.026867275658248254,1.5,0.0,,0,0.0,Video
708853,1178,104049,45-49,F,95,17625,3,4.36,0,0,0.01702127659574468,1.4533333333333334,0.0,,0,0.0,Video
708853,916,103567,40-44,M,90,33629,8,9.44,0,0,0.023788991644116686,1.18,0.0,,0,0.0,Image
708854,916,104232,35-39,F,94,19362,2,2.95,0,0,0.010329511414110114,1.475,0.0,,0,0.0,Image
708855,916,103970,30-34,F,7,48979,11,18.67,0,0,0.022458604708140224,1.6972727272727275,0.0,,0,0.0,Image
708855,936,104461,40-44,M,82,5862,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708856,1178,104635,45-49,F,101,47857,19,55.66,3,2,0.03970161104958522,2.9294736842105262,15.789473684210526,18.55333333333333,115,2.066115702479339,Video
708857,1178,104235,45-49,F,56,78323,13,25.1,0,0,0.016597934195574735,1.9307692307692308,0.0,,0,0.0,Video
708859,936,104380,35-39,F,112,25994,4,8.83,2,1,0.015388166499961529,2.2075,50.0,4.415,60,6.795016987542469,Image
708859,936,103822,30-34,F,103,2539,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708860,916,104483,30-34,M,106,1526,1,1.42,1,0,0.0655307994757536,1.42,100.0,1.42,5,3.5211267605633805,Image
708860,916,104610,35-39,F,57,25548,4,4.51,0,0,0.01565680288085173,1.1275,0.0,,0,0.0,Image
708863,1178,104268,30-34,M,64,17209,10,8.57,2,0,0.058109128944157123,0.857,20.0,4.285,10,1.1668611435239207,Video
708864,936,103579,40-44,F,100,6349,3,8.08,0,0,0.04725153567490944,2.6933333333333334,0.0,,0,0.0,Image
708864,1178,103867,30-34,M,84,78585,25,27.13,5,3,0.031812686899535536,1.0852,20.0,5.426,175,6.450423884998157,Video
708864,936,104210,45-49,M,105,3332,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708865,1178,103755,45-49,M,49,26563,15,40.17,2,0,0.056469525279524146,2.678,13.333333333333334,20.085,10,0.24894199651481203,Video
708865,916,104604,40-44,M,53,7178,2,3.33,1,0,0.02786291446085261,1.665,50.0,3.33,5,1.5015015015015014,Image
708866,936,104540,30-34,F,82,2826,2,3.65,1,0,0.07077140835102619,1.825,50.0,3.65,5,1.36986301369863,Image
708868,1178,104278,40-44,F,104,2654,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
708869,1178,103915,45-49,F,85,30843,8,20.24,1,0,0.025937814090717503,2.53,12.5,20.24,5,0.24703557312252966,Video
708870,936,104097,30-34,M,20,21566,1,1.97,0,0,0.004636928498562552,1.97,0.0,,0,0.0,Image
708870,1178,104098,35-39,F,55,45837,13,14.32,3,2,0.028361367454240023,1.1015384615384616,23.076923076923077,4.773333333333333,115,8.03072625698324,Video
708872,1178,103872,30-34,M,5,30490,7,6.55,2,0,0.02295834699901607,0.9357142857142857,28.57142857142857,3.275,10,1.5267175572519085,Video
708873,916,104787,45-49,M,46,4451,4,11.9,0,0,0.08986744551786115,2.975,0.0,,0,0.0,Image
708874,1178,104314,30-34,F,3,20182,5,6.77,0,0,0.02477455158061639,1.3539999999999999,0.0,,0,0.0,Video
708876,936,104060,30-34,M,8,6706,1,1.65,1,0,0.014912019087384433,1.65,100.0,1.65,5,3.0303030303030303,Image
708876,936,104326,35-39,F,81,11655,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708876,936,104177,40-44,F,112,7334,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708876,1178,104641,30-34,M,86,7093,5,8.74,1,0,0.07049203440011279,1.748,20.0,8.74,5,0.5720823798627002,Video
708878,1178,103665,45-49,M,112,3483,2,4.77,0,0,0.057421762848119444,2.385,0.0,,0,0.0,Video
708880,916,104221,30-34,M,87,9493,5,7.28,1,0,0.05267038870746866,1.456,20.0,7.28,5,0.6868131868131868,Image
708883,936,104050,30-34,F,10,33982,3,3.12,1,0,0.008828203166382203,1.04,33.33333333333333,3.12,5,1.6025641025641024,Image
708883,1178,103989,35-39,F,17,25737,8,18.28,1,0,0.031083653883514008,2.285,12.5,18.28,5,0.2735229759299781,Video
708883,916,103834,40-44,F,43,42672,5,13.34,0,0,0.011717285339332584,2.668,0.0,,0,0.0,Image
708884,936,104304,35-39,F,89,3077,1,2.26,0,0,0.032499187520311994,2.26,0.0,,0,0.0,Image
708885,916,104015,40-44,M,4,3144,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708888,1178,104154,30-34,M,104,22163,4,3.7,1,0,0.018048098181654107,0.925,25.0,3.7,5,1.3513513513513513,Video
708888,1178,104397,30-34,F,72,5171,1,1.58,0,0,0.019338619222587505,1.58,0.0,,0,0.0,Video
708888,936,103650,45-49,F,9,7622,1,3.29,0,0,0.013119916032537392,3.29,0.0,,0,0.0,Image
708888,916,104434,40-44,F,39,2917,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708891,1178,103941,30-34,M,31,1185,1,1.52,1,0,0.08438818565400844,1.52,100.0,1.52,5,3.289473684210526,Video
708892,1178,104355,45-49,M,50,130483,45,76.74,5,1,0.03448725121280167,1.7053333333333331,11.11111111111111,15.347999999999999,75,0.9773260359655982,Video
708892,1178,104685,45-49,M,39,52126,16,27.71,6,4,0.030694854774968347,1.731875,37.5,4.618333333333333,230,8.300252616383977,Video
708895,1178,104414,35-39,F,48,2857,1,1.26,0,0,0.03500175008750438,1.26,0.0,,0,0.0,Video
708896,936,104057,40-44,F,25,7240,1,2.93,0,0,0.013812154696132598,2.93,0.0,,0,0.0,Image
708897,1178,104279,45-49,F,67,44362,11,33.0,0,0,0.02479599657364411,3.0,0.0,,0,0.0,Video
708898,916,103976,30-34,F,31,17658,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708898,936,103877,45-49,M,54,19048,1,2.59,0,0,0.005249895002099958,2.59,0.0,,0,0.0,Image
708899,1178,104236,45-49,F,12,3029,1,2.64,0,0,0.033014196104324864,2.64,0.0,,0,0.0,Video
708900,936,103810,40-44,F,44,8002,1,1.47,0,0,0.012496875781054738,1.47,0.0,,0,0.0,Image
708900,916,104544,40-44,M,63,18868,2,2.82,0,0,0.0105999576001696,1.41,0.0,,0,0.0,Image
708904,936,104262,45-49,M,61,6074,1,2.81,0,0,0.016463615409944024,2.81,0.0,,0,0.0,Image
708907,1178,103794,30-34,F,75,4527,1,1.74,0,0,0.02208968411751712,1.74,0.0,,0,0.0,Video
708908,1178,104158,45-49,F,88,4614,1,3.55,0,0,0.021673168617251843,3.55,0.0,,0,0.0,Video
708908,936,104423,40-44,M,32,8859,1,1.98,0,0,0.011287955751213455,1.98,0.0,,0,0.0,Image
708910,916,104511,40-44,M,69,17775,1,1.87,0,0,0.005625879043600563,1.87,0.0,,0,0.0,Image
708910,916,103746,45-49,F,16,3129,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708911,936,104622,40-44,F,107,985,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708913,916,104551,40-44,M,105,380,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708914,1178,103976,45-49,F,11,243047,54,149.04,10,7,0.022217924928100326,2.76,18.51851851851852,14.904,400,2.6838432635534084,Video
708915,916,104089,35-39,M,64,2947,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708915,916,104310,30-34,F,33,4661,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708919,1178,103725,35-39,F,61,9247,4,4.79,2,0,0.043257272628960744,1.1975,50.0,2.395,10,2.0876826722338206,Video
708919,916,104507,30-34,F,88,8684,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708920,916,103897,40-44,M,67,806,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708923,1178,104373,30-34,M,72,1989,1,1.82,0,0,0.050276520864756154,1.82,0.0,,0,0.0,Video
708924,1178,104323,40-44,F,82,11729,2,3.82,0,0,0.017051752067524937,1.91,0.0,,0,0.0,Video
708924,1178,104218,30-34,M,61,14969,7,10.79,0,0,0.046763310842407646,1.5414285714285714,0.0,,0,0.0,Video
708926,936,104187,30-34,M,102,3249,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708926,916,103753,30-34,F,99,5985,3,2.67,1,0,0.05012531328320802,0.89,33.33333333333333,2.67,5,1.8726591760299627,Image
708928,916,104390,35-39,F,69,3152,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708929,1178,104299,30-34,F,38,100032,25,28.63,7,4,0.024992002559181062,1.1452,28.000000000000004,4.09,235,8.208173244848062,Video
708929,936,104306,45-49,F,19,23621,6,15.69,2,1,0.02540112611659117,2.6149999999999998,33.33333333333333,7.845,60,3.824091778202677,Image
708929,1178,104293,30-34,M,105,14956,8,6.56,1,0,0.05349023803155924,0.82,12.5,6.56,5,0.7621951219512195,Video
708930,916,104355,35-39,M,73,5997,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708931,916,104063,40-44,F,63,8571,1,1.5,0,0,0.011667250029168125,1.5,0.0,,0,0.0,Image
708932,936,104176,30-34,F,34,22518,2,2.79,1,0,0.008881783462119193,1.395,50.0,2.79,5,1.7921146953405018,Image
708934,1178,104262,30-34,M,97,1928,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
708935,916,104456,30-34,M,82,18320,3,2.85,0,0,0.016375545851528384,0.9500000000000001,0.0,,0,0.0,Image
708936,936,103861,45-49,M,36,7206,2,4.05,1,0,0.02775464890369137,2.025,50.0,4.05,5,1.234567901234568,Image
708936,936,103989,35-39,F,77,1749,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708937,916,104652,40-44,F,89,2562,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708938,916,104723,45-49,M,36,73592,19,45.82,1,0,0.025818023698228068,2.411578947368421,5.263157894736842,45.82,5,0.10912265386294194,Image
708939,1178,104128,30-34,F,37,49520,12,17.55,2,0,0.024232633279483037,1.4625000000000001,16.666666666666664,8.775,10,0.5698005698005698,Video
708939,916,103636,45-49,M,95,20257,3,5.73,0,0,0.014809695413930986,1.9100000000000001,0.0,,0,0.0,Image
708939,916,103691,30-34,M,18,16363,4,4.95,1,0,0.024445395098698284,1.2375,25.0,4.95,5,1.0101010101010102,Image
708940,916,104219,45-49,F,111,3802,1,2.57,0,0,0.026301946344029457,2.57,0.0,,0,0.0,Image
708940,916,103598,30-34,M,103,727,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708940,936,104318,30-34,M,49,20093,3,3.12,0,0,0.014930572836311155,1.04,0.0,,0,0.0,Image
708942,916,103883,30-34,F,91,8022,3,5.02,0,0,0.037397157816005985,1.6733333333333331,0.0,,0,0.0,Image
708945,936,103804,40-44,M,39,13251,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708946,936,104384,30-34,F,10,11742,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708947,1178,103972,30-34,M,86,2347,1,2.12,0,0,0.04260758414997869,2.12,0.0,,0,0.0,Video
708947,1178,104134,35-39,F,19,978,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
708948,1178,104490,45-49,F,45,16701,5,15.25,4,1,0.029938327046284654,3.05,80.0,3.8125,70,4.590163934426229,Video
708949,936,104160,35-39,M,56,1769,2,3.28,0,0,0.11305822498586772,1.64,0.0,,0,0.0,Image
708949,1178,104262,30-34,M,94,11651,3,4.36,1,0,0.0257488627585615,1.4533333333333334,33.33333333333333,4.36,5,1.146788990825688,Video
708949,1178,104574,45-49,F,12,16259,8,17.32,0,0,0.04920351805154068,2.165,0.0,,0,0.0,Video
708951,916,103630,35-39,M,102,30148,5,10.87,0,0,0.01658484808279156,2.174,0.0,,0,0.0,Image
708953,916,104040,40-44,M,49,40886,6,12.39,0,0,0.014674949860587976,2.065,0.0,,0,0.0,Image
708954,1178,103726,30-34,M,51,2369,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
708955,916,104218,45-49,F,4,2472,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708955,916,104060,35-39,F,65,3184,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708955,1178,104502,30-34,F,23,41404,8,9.03,3,1,0.019321804656554923,1.12875,37.5,3.01,65,7.198228128460687,Video
